source_id,person_hash,timestamp,longitude,latitude,accuracy,speed,heading,source_type
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:03:30.030175+09:00,134.6968810,34.8307090,6.3,1.27,186,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:04:30.030175+09:00,134.6967443,34.8299449,6.3,1.27,192,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:05:30.030175+09:00,134.6964898,34.8293341,6.3,1.27,195,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:06:30.030175+09:00,134.6962989,34.8286861,6.3,1.27,192,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:07:30.030175+09:00,134.6961117,34.8279735,6.3,1.27,189,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:08:30.030175+09:00,134.6958250,34.8273256,6.3,1.27,199,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:09:30.030175+09:00,134.6955580,34.8267305,6.3,1.27,202,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:10:30.030175+09:00,134.6952464,34.8260721,6.3,1.27,203,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:11:30.030175+09:00,134.6949161,34.8254115,6.3,1.27,203,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:12:30.030175+09:00,134.6946495,34.8247940,6.3,1.27,203,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:13:30.030175+09:00,134.6942729,34.8241597,6.3,1.27,203,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:14:30.030175+09:00,134.6938172,34.8238749,6.3,1.27,292,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:15:30.030175+09:00,134.6929452,34.8241753,6.3,1.27,292,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:16:30.030175+09:00,134.6922161,34.8244325,6.3,1.27,290,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:17:30.030175+09:00,134.6913925,34.8246994,6.3,1.27,292,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:18:30.030175+09:00,134.6907990,34.8250224,6.3,1.27,354,synthetic
synthetic-v1,8a6a5a34e1167fa8,2026-10-04T13:19:30.030175+09:00,134.6907540,34.8257407,6.3,1.27,359,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:00:00+09:00,134.6894038,34.8288726,5.5,0.00,0,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:00:00+09:00,134.6893397,34.8290324,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:01:00+09:00,134.6894598,34.8296047,5.5,1.05,289,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:02:00+09:00,134.6888037,34.8297447,5.5,1.05,289,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:03:00+09:00,134.6892873,34.8298958,5.5,1.05,104,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:04:00+09:00,134.6899311,34.8297209,5.5,1.05,104,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:05:00+09:00,134.6905941,34.8295918,5.5,1.05,104,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:06:00+09:00,134.6909492,34.8299476,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:07:00+09:00,134.6911647,34.8305055,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:08:00+09:00,134.6913415,34.8310655,5.5,1.05,16,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:09:00+09:00,134.6915886,34.8315438,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:10:00+09:00,134.6917291,34.8321061,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:11:00+09:00,134.6919282,34.8326483,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:12:00+09:00,134.6922419,34.8330615,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:13:00+09:00,134.6929137,34.8329203,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:14:00+09:00,134.6936475,34.8327604,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:15:00+09:00,134.6942615,34.8326789,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:16:00+09:00,134.6949975,34.8324834,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:17:00+09:00,134.6956012,34.8323231,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:18:00+09:00,134.6962509,34.8322863,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:19:00+09:00,134.6969511,34.8321495,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:20:00+09:00,134.6964640,34.8321383,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:21:00+09:00,134.6958583,34.8322195,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:22:00+09:00,134.6951488,34.8323469,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:23:00+09:00,134.6948664,34.8327106,5.5,1.05,17,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:24:00+09:00,134.6950069,34.8332781,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:25:00+09:00,134.6951235,34.8337745,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:26:00+09:00,134.6953448,34.8342975,5.5,1.05,15,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:27:00+09:00,134.6954624,34.8349234,5.5,1.05,13,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:28:00+09:00,134.6948520,34.8350303,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:29:00+09:00,134.6941765,34.8351620,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:30:00+09:00,134.6934928,34.8352930,5.5,1.05,289,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:31:00+09:00,134.6929016,34.8354668,5.5,1.05,290,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:32:00+09:00,134.6925002,34.8357899,5.5,1.05,79,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:33:00+09:00,134.6929916,34.8360191,5.5,1.05,359,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:33:13.787173+09:00,134.6936687,34.8370888,5.5,0.45,358,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:34:13.787173+09:00,134.6936466,34.8371074,5.5,0.64,223,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:35:13.787173+09:00,134.6935742,34.8369526,5.5,0.45,121,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:36:13.787173+09:00,134.6937311,34.8370951,5.5,0.73,333,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:37:13.787173+09:00,134.6937203,34.8370674,5.5,0.59,344,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:38:13.787173+09:00,134.6936275,34.8370550,5.5,0.02,318,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:39:13.787173+09:00,134.6936764,34.8370033,5.5,0.16,107,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:40:13.787173+09:00,134.6936978,34.8369654,5.5,0.03,71,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:41:13.787173+09:00,134.6938240,34.8369681,5.5,0.04,158,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:42:13.787173+09:00,134.6935974,34.8370579,5.5,0.05,117,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:43:13.787173+09:00,134.6935846,34.8369981,5.5,0.25,260,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:44:13.787173+09:00,134.6938480,34.8370470,5.5,0.14,342,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:45:13.787173+09:00,134.6937681,34.8370052,5.5,0.19,26,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:46:13.787173+09:00,134.6937055,34.8370357,5.5,0.22,135,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:46:40.409447+09:00,134.6928165,34.8381716,5.5,0.76,151,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:47:40.409447+09:00,134.6927652,34.8380557,5.5,0.51,279,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:48:40.409447+09:00,134.6929554,34.8382130,5.5,0.33,244,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:49:40.409447+09:00,134.6930238,34.8382709,5.5,0.38,172,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:50:40.409447+09:00,134.6930584,34.8383104,5.5,0.69,299,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:51:40.409447+09:00,134.6929914,34.8380950,5.5,0.14,56,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:52:40.409447+09:00,134.6929203,34.8382425,5.5,0.08,185,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:53:40.409447+09:00,134.6928220,34.8382191,5.5,0.09,268,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:54:40.409447+09:00,134.6932295,34.8380307,5.5,0.06,128,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:55:40.409447+09:00,134.6930792,34.8381122,5.5,0.19,28,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:56:40.409447+09:00,134.6929042,34.8382410,5.5,0.03,338,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:57:40.409447+09:00,134.6929834,34.8380338,5.5,0.00,187,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:58:40.409447+09:00,134.6928416,34.8380437,5.5,0.30,354,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T17:59:40.409447+09:00,134.6928019,34.8380328,5.5,0.11,104,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:00:07.031721+09:00,134.6916321,34.8385691,5.5,0.80,240,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:01:07.031721+09:00,134.6914192,34.8385733,5.5,0.39,201,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:02:07.031721+09:00,134.6913834,34.8384593,5.5,0.80,108,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:03:07.031721+09:00,134.6912155,34.8384701,5.5,0.27,189,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:04:07.031721+09:00,134.6914766,34.8386662,5.5,0.31,334,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:05:07.031721+09:00,134.6914757,34.8386614,5.5,0.06,67,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:06:07.031721+09:00,134.6913684,34.8384705,5.5,0.17,337,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:07:07.031721+09:00,134.6914096,34.8384242,5.5,0.01,25,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:08:07.031721+09:00,134.6915161,34.8385347,5.5,0.25,77,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:09:07.031721+09:00,134.6914596,34.8386470,5.5,0.07,22,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:10:07.031721+09:00,134.6914035,34.8384906,5.5,0.20,29,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:11:07.031721+09:00,134.6913665,34.8386845,5.5,0.10,169,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:12:07.031721+09:00,134.6914353,34.8384232,5.5,0.13,93,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:13:07.031721+09:00,134.6913793,34.8385647,5.5,0.28,130,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:13:33.653995+09:00,134.6937770,34.8396785,5.5,0.75,310,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:14:33.653995+09:00,134.6938534,34.8395311,5.5,0.26,160,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:15:33.653995+09:00,134.6938177,34.8394830,5.5,0.21,328,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:16:33.653995+09:00,134.6937298,34.8395011,5.5,0.59,129,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:17:33.653995+09:00,134.6940861,34.8395544,5.5,0.69,211,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:18:33.653995+09:00,134.6937498,34.8395426,5.5,0.14,163,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:19:33.653995+09:00,134.6937756,34.8394400,5.5,0.15,355,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:20:33.653995+09:00,134.6938659,34.8394587,5.5,0.21,74,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:21:33.653995+09:00,134.6937426,34.8394155,5.5,0.12,178,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:22:33.653995+09:00,134.6939079,34.8394517,5.5,0.08,191,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:23:33.653995+09:00,134.6938813,34.8394544,5.5,0.12,14,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:24:33.653995+09:00,134.6937247,34.8394114,5.5,0.26,307,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:25:33.653995+09:00,134.6938584,34.8394722,5.5,0.13,77,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:26:33.653995+09:00,134.6937219,34.8394939,5.5,0.23,163,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:27:00.276269+09:00,134.6931908,34.8392082,5.5,0.74,344,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:28:00.276269+09:00,134.6933290,34.8391906,5.5,0.24,180,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:29:00.276269+09:00,134.6933211,34.8391288,5.5,0.37,206,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:30:00.276269+09:00,134.6935199,34.8391442,5.5,0.74,301,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:31:00.276269+09:00,134.6932778,34.8391593,5.5,0.46,279,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:32:00.276269+09:00,134.6932560,34.8390903,5.5,0.09,18,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:33:00.276269+09:00,134.6932518,34.8391341,5.5,0.09,269,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:34:00.276269+09:00,134.6934346,34.8391351,5.5,0.16,263,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:35:00.276269+09:00,134.6932062,34.8390425,5.5,0.11,336,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:36:00.276269+09:00,134.6933041,34.8390120,5.5,0.02,234,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:37:00.276269+09:00,134.6934069,34.8391219,5.5,0.19,314,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:38:00.276269+09:00,134.6933605,34.8391029,5.5,0.29,24,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:39:00.276269+09:00,134.6932921,34.8390556,5.5,0.01,74,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:40:00.276269+09:00,134.6934490,34.8391277,5.5,0.10,311,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:40:26.898543+09:00,134.6935103,34.8372496,5.5,0.61,33,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:41:26.898543+09:00,134.6935571,34.8371272,5.5,0.45,154,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:42:26.898543+09:00,134.6935098,34.8371562,5.5,0.60,263,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:43:26.898543+09:00,134.6935781,34.8371666,5.5,0.66,182,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:44:26.898543+09:00,134.6936893,34.8372643,5.5,0.49,164,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:45:26.898543+09:00,134.6935350,34.8371215,5.5,0.10,281,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:46:26.898543+09:00,134.6935318,34.8372547,5.5,0.19,35,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:47:26.898543+09:00,134.6933991,34.8373396,5.5,0.02,323,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:48:26.898543+09:00,134.6934874,34.8373129,5.5,0.13,136,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:49:26.898543+09:00,134.6933240,34.8371267,5.5,0.10,293,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:50:26.898543+09:00,134.6934162,34.8370982,5.5,0.17,240,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:51:26.898543+09:00,134.6934376,34.8371976,5.5,0.18,342,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:52:26.898543+09:00,134.6934952,34.8370569,5.5,0.08,107,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:53:26.898543+09:00,134.6934917,34.8371470,5.5,0.26,329,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:53:53.520817+09:00,134.6935431,34.8351797,5.5,0.75,351,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:54:53.520817+09:00,134.6935925,34.8352015,5.5,0.58,105,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:55:53.520817+09:00,134.6936545,34.8353349,5.5,0.80,135,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:56:53.520817+09:00,134.6934355,34.8353803,5.5,0.60,36,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:57:53.520817+09:00,134.6935418,34.8353941,5.5,0.25,238,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:58:53.520817+09:00,134.6934112,34.8352657,5.5,0.02,127,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T18:59:53.520817+09:00,134.6935216,34.8352990,5.5,0.09,25,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:00:53.520817+09:00,134.6933414,34.8352681,5.5,0.10,7,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:01:53.520817+09:00,134.6934268,34.8353133,5.5,0.09,127,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:02:53.520817+09:00,134.6933492,34.8353404,5.5,0.01,20,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:03:53.520817+09:00,134.6934761,34.8351923,5.5,0.30,190,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:04:53.520817+09:00,134.6934416,34.8353234,5.5,0.22,121,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:05:53.520817+09:00,134.6935448,34.8353333,5.5,0.15,194,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:06:53.520817+09:00,134.6933776,34.8352162,5.5,0.23,212,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:07:20.143091+09:00,134.6931579,34.8360789,5.5,1.05,272,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:08:20.143091+09:00,134.6925736,34.8358839,5.5,1.05,259,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:09:20.143091+09:00,134.6926705,34.8355471,5.5,1.05,110,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:10:20.143091+09:00,134.6934035,34.8353486,5.5,1.05,99,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:11:20.143091+09:00,134.6940368,34.8351873,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:12:20.143091+09:00,134.6946312,34.8350914,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:13:20.143091+09:00,134.6953914,34.8349387,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:14:20.143091+09:00,134.6953288,34.8344727,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:15:20.143091+09:00,134.6952509,34.8339443,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:16:20.143091+09:00,134.6949973,34.8333917,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:17:20.143091+09:00,134.6948820,34.8328318,5.5,1.05,197,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:18:20.143091+09:00,134.6949906,34.8324123,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:19:20.143091+09:00,134.6957334,34.8322938,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:20:20.143091+09:00,134.6963437,34.8321331,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:21:20.143091+09:00,134.6970188,34.8320067,5.5,1.05,103,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:22:20.143091+09:00,134.6964572,34.8322162,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:23:20.143091+09:00,134.6958017,34.8323668,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:24:20.143091+09:00,134.6951144,34.8325251,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:25:20.143091+09:00,134.6944220,34.8325939,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:26:20.143091+09:00,134.6937414,34.8327073,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:27:20.143091+09:00,134.6930395,34.8328701,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:28:20.143091+09:00,134.6923785,34.8329580,5.5,1.05,283,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:29:20.143091+09:00,134.6919453,34.8327641,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:30:20.143091+09:00,134.6918263,34.8322203,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:31:20.143091+09:00,134.6916498,34.8316919,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:32:20.143091+09:00,134.6913616,34.8311572,5.5,1.05,196,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:33:20.143091+09:00,134.6912253,34.8306150,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:34:20.143091+09:00,134.6910749,34.8300248,5.5,1.05,195,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:35:20.143091+09:00,134.6908134,34.8295482,5.5,1.05,284,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:36:20.143091+09:00,134.6901764,34.8296766,5.5,1.05,284,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:37:20.143091+09:00,134.6894265,34.8298152,5.5,1.05,284,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:38:20.143091+09:00,134.6888150,34.8298753,5.5,1.05,197,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:39:20.143091+09:00,134.6892895,34.8296573,5.5,1.05,109,synthetic
synthetic-v1,3ede3291567d7e3b,2026-10-04T19:40:20.143091+09:00,134.6893133,34.8291919,5.5,1.05,195,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:06:36.306029+09:00,134.6907924,34.8264301,5.1,0.00,0,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:06:36.306029+09:00,134.6908665,34.8261171,5.1,1.32,255,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:07:36.306029+09:00,134.6907360,34.8254823,5.1,1.32,174,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:08:36.306029+09:00,134.6909586,34.8248280,5.1,1.32,112,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:09:36.306029+09:00,134.6917285,34.8245918,5.1,1.32,112,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:10:36.306029+09:00,134.6926040,34.8243493,5.1,1.32,112,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:11:36.306029+09:00,134.6933345,34.8240474,5.1,1.32,112,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:12:36.306029+09:00,134.6942152,34.8238596,5.1,1.32,23,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:13:36.306029+09:00,134.6944873,34.8244822,5.1,1.32,23,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:14:36.306029+09:00,134.6948205,34.8251808,5.1,1.32,23,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:15:36.306029+09:00,134.6951883,34.8258516,5.1,1.32,23,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:16:36.306029+09:00,134.6955336,34.8265056,5.1,1.32,22,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:17:36.306029+09:00,134.6957718,34.8271352,5.1,1.32,19,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:18:36.306029+09:00,134.6960821,34.8278341,5.1,1.32,19,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:19:36.306029+09:00,134.6962529,34.8285580,5.1,1.32,12,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:20:36.306029+09:00,134.6964348,34.8292348,5.1,1.32,12,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:21:36.306029+09:00,134.6967264,34.8299455,5.1,1.32,23,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:22:36.306029+09:00,134.6968919,34.8306377,5.1,1.32,6,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:23:36.306029+09:00,134.6966203,34.8311628,5.1,1.32,274,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:24:36.306029+09:00,134.6957772,34.8312437,5.1,1.32,274,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:25:36.306029+09:00,134.6948571,34.8312246,5.1,1.32,274,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:26:36.306029+09:00,134.6940722,34.8314105,5.1,1.32,284,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:27:36.306029+09:00,134.6932246,34.8316079,5.1,1.32,284,synthetic
synthetic-v1,3afba6acbe3f4bb7,2026-10-04T13:28:25.217403+09:00,134.6924264,34.8311577,5.1,0.15,279,synthetic
